pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,instance_number,duration_sample_number
258,66686,207,174270,258,9820,None,None,None,None,None,None,None,None,None,None,1,94
273,675,None,None,273,5330,273,66686,None,None,None,None,None,None,None,None,1,3
273,675,372,174270,273,66686,None,None,None,None,None,None,None,None,None,None,1,268
273,675,811,174270,273,66686,None,None,None,None,None,None,None,None,None,None,1,38
252,675,None,None,252,53139,None,None,None,None,None,None,None,None,None,None,2,143
335,675,93,174270,335,67086,335,66686,None,None,None,None,None,None,None,None,1,26
335,675,466,174270,335,67086,335,66686,None,None,None,None,None,None,None,None,1,535
76,675,None,None,76,1025,76,5330,None,None,None,None,None,None,None,None,1,785
78,9840,None,None,78,5330,78,66686,78,67086,None,None,None,None,None,None,1,40
388,9840,None,None,388,5330,388,66686,388,67086,None,None,None,None,None,None,1,808
464,675,589,174270,464,1025,464,9820,None,None,None,None,None,None,None,None,1,17
410,66686,8,174270,410,9820,410,67086,None,None,None,None,None,None,None,None,3,281
440,66686,811,174270,440,1025,440,67086,440,675,None,None,None,None,None,None,1,52
464,66686,811,174270,464,1025,464,67086,464,675,None,None,None,None,None,None,1,350
335,66686,93,174270,335,1025,335,67086,None,None,None,None,None,None,None,None,1,5
335,67086,93,174270,335,9820,335,66686,None,None,None,None,None,None,None,None,2,22
403,67086,93,174270,403,66686,403,9820,None,None,None,None,None,None,None,None,4,981
410,67086,8,174270,410,9820,410,66686,None,None,None,None,None,None,None,None,4,312
410,67086,207,174270,410,9820,410,66686,None,None,None,None,None,None,None,None,3,280
273,67086,372,174270,273,675,273,66686,None,None,None,None,None,None,None,None,2,376
273,67086,372,174270,273,66686,273,675,None,None,None,None,None,None,None,None,2,681
273,67086,589,174270,273,66686,273,675,None,None,None,None,None,None,None,None,1,22
76,67086,589,174270,76,1025,76,66686,76,675,None,None,None,None,None,None,1,16
478,67086,811,174270,478,1025,478,675,478,66686,None,None,None,None,None,None,2,131
76,67086,8,174270,76,1025,76,675,None,None,None,None,None,None,None,None,1,283
388,67086,811,174270,388,66686,None,None,None,None,None,None,None,None,None,None,1,392
273,675,874,174270,273,67086,273,66686,None,None,None,None,None,None,None,None,1,188
43,675,None,None,43,5330,None,None,None,None,None,None,None,None,None,None,1,4
273,675,589,174270,273,67086,273,66686,None,None,None,None,None,None,None,None,1,91
76,67086,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5,18
76,67086,466,174270,76,9840,76,66686,None,None,None,None,None,None,None,None,4,394
76,67086,93,174270,76,66686,76,9840,None,None,None,None,None,None,None,None,1,22
403,67086,93,174270,403,66686,403,675,None,None,None,None,None,None,None,None,1,54
45,675,93,174270,45,53139,45,52941,None,None,None,None,None,None,None,None,3,253
76,675,811,174270,76,1025,76,67086,76,66686,None,None,None,None,None,None,1,88
388,67086,811,174270,388,66686,388,675,None,None,None,None,None,None,None,None,1,73
76,67086,629,174270,76,1025,76,675,None,None,None,None,None,None,None,None,1,1788
76,67086,811,174270,76,9840,None,None,None,None,None,None,None,None,None,None,2,506
258,67086,8,174270,None,None,258,66686,None,None,None,None,None,None,None,None,1,47
258,67086,811,174270,None,None,258,66686,None,None,None,None,None,None,None,None,1,35
76,67086,811,174270,76,1025,76,675,None,None,None,None,None,None,None,None,1,3
76,67086,8,174270,76,9840,None,None,None,None,None,None,None,None,None,None,1,167
76,675,874,174270,76,9840,None,None,None,None,None,None,None,None,None,None,1,10
440,9840,None,None,440,5330,440,66686,440,67086,None,None,None,None,None,None,3,110
45,675,93,174270,45,53139,None,None,None,None,None,None,None,None,None,None,1,58
45,675,629,174270,45,53139,None,None,None,None,None,None,None,None,None,None,1,56
410,66686,207,174270,410,9820,410,67086,None,None,None,None,None,None,None,None,3,158
410,66686,629,174270,410,67086,410,675,None,None,None,None,None,None,None,None,3,289
410,66686,93,174270,410,67086,None,None,None,None,None,None,None,None,None,None,1,86
45,675,466,174270,45,52740,None,None,None,None,None,None,None,None,None,None,2,127
45,675,629,174270,None,None,None,None,45,53139,None,None,None,None,None,None,1,17
320,9840,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,18
47,675,8,174270,47,5330,None,None,None,None,None,None,None,None,None,None,1,156
76,675,466,174270,76,1025,76,66686,76,67086,None,None,None,None,None,None,1,30
76,675,629,174270,76,1025,76,66686,76,67086,None,None,None,None,None,None,1,463
388,66686,8,174270,None,None,388,67086,None,None,None,None,None,None,None,None,6,947
76,66686,8,174270,76,1025,76,675,None,None,None,None,None,None,None,None,1,62
76,66686,93,174270,76,1025,76,675,None,None,None,None,None,None,None,None,1,4
403,675,93,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,3460
258,67086,207,174270,None,None,258,66686,None,None,None,None,None,None,None,None,2,100
258,675,None,None,258,5330,258,9820,None,None,None,None,None,None,None,None,381,14341
372,675,None,None,372,5330,None,None,None,None,None,None,None,None,None,None,4,65
335,67086,629,174270,335,1025,335,675,335,66686,None,None,None,None,None,None,2,414
335,67086,None,None,335,5330,335,9820,335,66686,None,None,None,None,None,None,10,38
335,67086,629,174270,335,1025,335,66686,None,None,None,None,None,None,None,None,10,389
388,67086,466,174270,388,675,388,66686,None,None,None,None,None,None,None,None,1,4
388,67086,629,174270,388,675,388,66686,None,None,None,None,None,None,None,None,12,205
335,67086,629,174270,335,1025,335,66686,335,675,None,None,None,None,None,None,5,1909
372,675,811,174270,None,None,None,None,None,None,None,None,None,None,None,None,2,110
464,675,None,None,464,5330,None,None,None,None,None,None,None,None,None,None,1,7
464,675,811,174270,None,None,None,None,None,None,None,None,None,None,None,None,2,187
258,5110,None,None,258,675,None,None,None,None,None,None,None,None,None,None,2,506
258,675,629,174270,258,9820,None,None,None,None,None,None,None,None,None,None,7,76
388,675,8,174270,388,67086,388,66686,None,None,None,None,None,None,None,None,25,539
388,675,8,174270,388,66686,388,67086,None,None,None,None,None,None,None,None,8,80
388,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,14
388,67086,8,174270,388,66686,None,None,388,66686,None,None,None,None,None,None,1,4
388,67086,None,None,388,5330,388,66686,None,None,None,None,None,None,None,None,7,30
388,67086,8,174270,388,66686,None,None,None,None,None,None,None,None,None,None,5,19
388,67086,629,174270,388,66686,None,None,None,None,None,None,None,None,None,None,3,307
258,675,None,None,258,5330,None,None,None,None,None,None,None,None,None,None,24,102
258,675,811,174270,None,None,None,None,None,None,None,None,None,None,None,None,20,190
258,675,207,174270,None,None,None,None,None,None,None,None,None,None,None,None,4,28
76,675,68,174270,76,9840,None,None,None,None,None,None,None,None,None,None,7,23
76,675,232,174270,76,9840,None,None,None,None,None,None,None,None,None,None,4,14
76,675,None,None,76,9840,None,None,None,None,None,None,None,None,None,None,119,2086
76,675,None,None,76,5330,None,None,None,None,None,None,None,None,None,None,67,295
76,675,629,174270,None,None,None,None,None,None,None,None,None,None,None,None,48,2396
76,675,466,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,3
478,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,366
478,66686,629,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,2106
478,66686,8,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,20
478,66686,811,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,94
76,675,8,174270,76,9840,76,9840,None,None,None,None,None,None,None,None,1,104
388,66686,629,174270,388,67086,None,None,None,None,None,None,None,None,None,None,7,350
335,66686,629,174270,335,1025,335,67086,335,675,None,None,None,None,None,None,10,1089
76,675,None,None,76,5110,76,9840,None,None,None,None,None,None,None,None,1,3
372,675,811,174270,372,9820,None,None,None,None,None,None,None,None,None,None,1,4
410,675,232,174270,410,9820,None,None,None,None,None,None,None,None,None,None,6,1670
403,675,232,174270,403,9820,None,None,None,None,None,None,None,None,None,None,1,50
273,675,629,174270,273,66686,273,67086,None,None,None,None,None,None,None,None,1,1
335,675,629,174270,335,1025,335,67086,335,66686,None,None,None,None,None,None,1,3
478,66686,811,174270,478,1025,478,675,478,67086,None,None,None,None,None,None,2,93
43,675,372,174270,43,1025,43,9820,None,None,None,None,None,None,None,None,1,56
273,675,589,174270,273,66686,273,67086,None,None,None,None,None,None,None,None,1,9
440,675,None,None,440,66686,440,67086,440,5110,None,None,None,None,None,None,2,11
440,675,811,174270,440,67086,440,66686,440,1025,None,None,None,None,None,None,3,59
372,1025,None,None,372,67086,372,675,372,5330,None,None,None,None,None,None,2,30
381,67086,None,None,381,675,381,5330,381,66686,None,None,None,None,None,None,4,38
381,67086,811,174270,381,9820,381,66686,None,None,None,None,None,None,None,None,1,128
230,67086,None,None,230,675,230,5330,230,66686,None,None,None,None,None,None,1,10
388,67086,93,174270,388,66686,None,None,None,None,None,None,None,None,None,None,1,6
45,675,629,174270,None,None,45,52941,45,53139,None,None,None,None,None,None,1,47
410,675,811,174270,410,67086,410,66686,None,None,None,None,None,None,None,None,1,26
258,66686,629,174270,258,675,258,67086,None,None,None,None,None,None,None,None,11,905
258,66686,811,174270,258,675,258,67086,None,None,None,None,None,None,None,None,5,1783
258,66686,8,174270,258,675,258,67086,None,None,None,None,None,None,None,None,2,191
478,66686,629,174270,478,9840,478,67086,None,None,None,None,None,None,None,None,5,603
388,66686,629,174270,388,67086,388,675,None,None,None,None,None,None,None,None,4,396
388,66686,8,174270,388,67086,None,None,None,None,None,None,None,None,None,None,2,581
410,675,207,174270,410,9820,None,None,None,None,None,None,None,None,None,None,6,254
335,66686,629,174270,335,1025,335,675,335,67086,None,None,None,None,None,None,3,88
478,66686,629,174270,478,1025,478,675,478,67086,None,None,None,None,None,None,2,165
410,66686,8,174270,410,67086,410,9820,None,None,None,None,None,None,None,None,1,127
335,66686,466,174270,335,1025,335,67086,None,None,None,None,None,None,None,None,1,28
478,66686,629,174270,478,1025,478,67086,478,675,None,None,None,None,None,None,2,157
258,66686,629,174270,258,9820,258,67086,None,None,None,None,None,None,None,None,7,197
335,66686,466,174270,335,1025,335,675,335,67086,None,None,None,None,None,None,1,35
335,66686,629,174270,335,9820,335,67086,None,None,None,None,None,None,None,None,4,1130
335,66686,629,174270,335,675,335,1025,335,67086,None,None,None,None,None,None,1,71
47,5110,None,None,47,675,None,None,None,None,None,None,None,None,None,None,4,620
403,675,207,174270,403,67086,403,66686,None,None,None,None,None,None,None,None,1,15
403,675,None,None,403,5330,403,9820,None,None,None,None,None,None,None,None,2,7
47,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,2
388,5110,None,None,388,675,388,66686,388,67086,None,None,None,None,None,None,5,862
76,5110,None,None,76,675,None,None,None,None,None,None,None,None,None,None,9,4597
388,67086,8,174270,388,675,388,66686,388,66686,None,None,None,None,None,None,1,514
388,67086,207,174270,None,None,388,66686,None,None,None,None,None,None,None,None,2,407
43,675,874,174270,43,67086,43,66686,43,1025,None,None,None,None,None,None,2,86
43,675,874,174270,43,1025,43,9820,None,None,None,None,None,None,None,None,1,251
43,675,874,174270,43,66686,43,67086,43,1025,None,None,None,None,None,None,2,31
43,675,589,174270,43,67086,43,66686,43,1025,None,None,None,None,None,None,1,12
372,675,589,174270,372,67086,372,66686,372,1025,None,None,None,None,None,None,2,53
258,66686,None,None,258,5330,None,None,None,None,None,None,None,None,None,None,1,3
335,66686,466,174270,None,None,335,67086,None,None,None,None,None,None,None,None,1,474
335,66686,93,174270,335,675,335,1025,None,None,None,None,None,None,None,None,1,9
403,66686,466,174270,403,9820,None,None,None,None,None,None,None,None,None,None,1,33
372,675,811,174270,372,9820,372,1025,None,None,None,None,None,None,None,None,1,29
45,675,629,174270,45,52941,45,52740,45,53139,None,None,None,None,None,None,2,370
403,675,8,174270,403,66686,403,67086,None,None,None,None,None,None,None,None,1,3
388,675,8,174270,388,9840,None,None,None,None,None,None,None,None,None,None,10,559
410,675,207,174270,None,None,None,None,None,None,None,None,None,None,None,None,5,193
252,675,207,174270,252,53339,252,53141,252,52940,None,None,None,None,None,None,1,162
252,675,None,None,252,53339,None,None,None,None,None,None,None,None,None,None,1,4
252,675,811,174270,252,53141,252,53339,252,52940,None,None,None,None,None,None,1,25
388,675,93,174270,388,9840,None,None,None,None,None,None,None,None,None,None,1,19
403,675,207,174270,403,66686,403,67086,None,None,None,None,None,None,None,None,2,24
335,675,93,174270,335,1025,335,66686,335,67086,None,None,None,None,None,None,2,91
410,675,207,174270,410,67086,410,66686,None,None,None,None,None,None,None,None,1,32
273,66686,811,174270,273,1025,273,67086,273,675,None,None,None,None,None,None,1,21
273,66686,629,174270,273,9840,273,67086,None,None,None,None,None,None,None,None,2,134
273,66686,372,174270,273,9840,273,67086,None,None,None,None,None,None,None,None,3,1250
381,67086,811,174270,381,66686,381,9820,None,None,None,None,None,None,None,None,1,37
45,675,466,174270,None,None,45,52941,45,52740,None,None,None,None,None,None,2,160
45,675,None,None,45,52740,45,52941,None,None,None,None,None,None,None,None,1,4
45,675,93,174270,45,52740,45,52941,None,None,None,None,None,None,None,None,2,132
76,675,207,174270,None,None,None,None,None,None,None,None,None,None,None,None,2,41
252,675,207,174270,252,52940,252,53141,252,53339,None,None,None,None,None,None,2,360
252,675,811,174270,None,None,252,53141,252,53339,None,None,None,None,None,None,1,23
410,66686,589,174270,410,9820,410,67086,None,None,None,None,None,None,None,None,1,16
410,66686,8,174270,410,67086,410,675,None,None,None,None,None,None,None,None,1,59
258,67086,629,174270,258,675,258,66686,None,None,None,None,None,None,None,None,3,224
45,675,93,174270,45,52941,45,52740,45,53139,None,None,None,None,None,None,1,8
438,675,None,None,438,5330,438,66686,438,67086,None,None,None,None,None,None,1,36
335,5110,None,None,335,675,None,None,None,None,None,None,None,None,None,None,1,20
335,9820,372,174270,335,1025,335,675,None,None,None,None,None,None,None,None,1,21
335,1025,None,None,335,675,335,5330,335,67086,None,None,None,None,None,None,1,14
258,66686,629,174270,None,None,258,67086,None,None,None,None,None,None,None,None,1,131
273,66686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2,4499
273,66686,874,174270,273,67086,273,675,None,None,None,None,None,None,None,None,1,1
320,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,13
372,675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,27
43,5110,None,None,43,675,43,66686,43,67086,None,None,None,None,None,None,1,12
464,675,874,174270,464,67086,None,None,None,None,None,None,None,None,None,None,1,13
43,675,111,174270,43,66686,43,67086,43,1025,None,None,None,None,None,None,1,23
45,675,629,174270,None,None,45,52941,45,52740,None,None,None,None,None,None,2,99
45,675,8,174270,45,53139,45,52941,45,52740,None,None,None,None,None,None,1,3
410,675,93,174270,None,None,None,None,None,None,None,None,None,None,None,None,2,14
43,675,372,174270,43,66686,43,67086,43,1025,None,None,None,None,None,None,1,27
464,675,874,174270,464,67086,464,66686,None,None,None,None,None,None,None,None,3,173
478,675,None,None,478,5330,478,66686,478,67086,None,None,None,None,None,None,1,5
478,675,811,174270,478,9840,478,1025,None,None,None,None,None,None,None,None,1,20
478,66686,589,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,39
478,66686,811,174270,478,1025,478,67086,478,675,None,None,None,None,None,None,1,62
258,66686,629,174270,258,67086,258,675,None,None,None,None,None,None,None,None,1,114
335,67086,629,174270,None,None,335,66686,None,None,None,None,None,None,None,None,1,18
410,5110,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1,10
410,9820,207,174270,410,67086,410,66686,None,None,None,None,None,None,None,None,1,38
410,66686,232,174270,410,67086,410,9820,None,None,None,None,None,None,None,None,1,185
273,66686,629,174270,None,None,273,67086,None,None,None,None,None,None,None,None,1,82
258,66686,8,174270,None,None,258,67086,None,None,None,None,None,None,None,None,2,58
258,66686,811,174270,None,None,258,67086,None,None,None,None,None,None,None,None,1,95
273,66686,629,174270,273,1025,273,67086,273,675,None,None,None,None,None,None,1,122
273,66686,372,174270,273,1025,273,67086,None,None,None,None,None,None,None,None,1,701
45,675,466,174270,45,52941,None,None,45,53139,None,None,None,None,None,None,1,91
45,675,None,None,45,52941,45,53139,None,None,None,None,None,None,None,None,1,3
403,675,466,174270,403,66686,403,67086,None,None,None,None,None,None,None,None,1,15
252,675,811,174270,None,None,252,53141,None,None,None,None,None,None,None,None,1,11
388,66686,207,174270,388,67086,None,None,None,None,None,None,None,None,None,None,1,53
410,675,589,174270,410,67086,410,66686,None,None,None,None,None,None,None,None,1,30
258,675,8,174270,258,66686,258,67086,None,None,None,None,None,None,None,None,1,28
464,5110,None,None,464,675,464,66686,464,67086,None,None,None,None,None,None,1,13
372,675,811,174270,372,67086,372,1025,None,None,None,None,None,None,None,None,1,17
464,675,589,174270,464,67086,464,66686,None,None,None,None,None,None,None,None,1,8
45,675,629,174270,45,53139,45,52941,None,None,None,None,None,None,None,None,2,48
273,675,None,None,273,5330,None,None,None,None,None,None,None,None,None,None,1,6
273,675,372,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,179
403,675,629,174270,403,66686,403,67086,None,None,None,None,None,None,None,None,1,24
403,675,466,174270,None,None,None,None,None,None,None,None,None,None,None,None,1,24
273,66686,629,174270,273,1025,273,675,273,67086,None,None,None,None,None,None,1,145
273,66686,372,174270,273,1025,273,675,273,67086,None,None,None,None,None,None,1,599
410,675,93,174270,410,67086,410,66686,None,None,None,None,None,None,None,None,1,25
440,675,None,None,440,66686,440,67086,440,5330,None,None,None,None,None,None,1,6
76,67086,207,174270,76,9840,76,66686,None,None,None,None,None,None,None,None,1,145
76,67086,207,174270,76,1025,76,675,76,66686,None,None,None,None,None,None,1,27
76,67086,629,174270,76,675,76,1025,76,66686,None,None,None,None,None,None,1,1379
76,67086,None,None,76,675,76,1025,76,5330,None,None,None,None,None,None,1,8
76,67086,8,174270,76,1025,76,675,76,66686,None,None,None,None,None,None,1,26
410,67086,466,174270,410,9820,410,66686,None,None,None,None,None,None,None,None,1,72
410,67086,93,174270,410,675,None,None,None,None,None,None,None,None,None,None,2,114
273,66686,372,174270,273,1025,273,67086,273,675,None,None,None,None,None,None,2,10896
273,66686,589,174270,273,1025,273,67086,273,675,None,None,None,None,None,None,1,91
273,66686,811,174270,273,9840,273,67086,None,None,None,None,None,None,None,None,2,304
273,66686,372,174270,273,67086,273,9840,None,None,None,None,None,None,None,None,1,174
76,67086,629,174270,76,66686,76,9840,None,None,None,None,None,None,None,None,2,1674
76,67086,8,174270,76,66686,76,9840,None,None,None,None,None,None,None,None,1,227
410,67086,None,None,410,675,410,5330,None,None,None,None,None,None,None,None,1,4
76,67086,None,None,76,1025,76,5330,76,66686,None,None,None,None,None,None,1,3
76,67086,93,174270,76,66686,76,1025,76,675,None,None,None,None,None,None,1,12
76,67086,None,None,76,5330,76,9840,None,None,None,None,None,None,None,None,1,3
76,67086,93,174270,76,1025,76,675,76,66686,None,None,None,None,None,None,1,51
381,67086,811,174270,381,1025,381,66686,381,675,None,None,None,None,None,None,1,9
76,67086,8,174270,76,66686,76,1025,76,675,None,None,None,None,None,None,1,211
76,67086,629,174270,76,1025,76,66686,None,None,None,None,None,None,None,None,1,1070
273,66686,372,174270,273,9840,None,None,None,None,None,None,None,None,None,None,2,1409
273,66686,874,174270,273,9840,None,None,None,None,None,None,None,None,None,None,1,47
273,66686,811,174270,273,9840,None,None,None,None,None,None,None,None,None,None,1,80
