grid_lat,grid_lon,cell_num,nr_cell_num,lte_cell_num
41.8775,-87.6835,22,1,21
41.8775,-87.683,21,1,20
41.8775,-87.6825,25,2,23
41.8775,-87.682,22,1,21
41.8775,-87.6815,26,2,24
41.8775,-87.681,38,4,34
41.8775,-87.6805,30,4,26
41.8775,-87.68,26,4,22
41.8775,-87.6795,22,3,19
41.8775,-87.679,26,6,20
41.8775,-87.6785,39,6,33
41.8775,-87.678,27,5,22
41.8775,-87.6775,30,5,25
41.8775,-87.677,30,6,24
41.8775,-87.6765,63,7,56
41.8775,-87.676,52,7,45
41.8775,-87.6755,32,6,26
41.8775,-87.675,37,6,31
41.8775,-87.6745,46,7,39
41.8775,-87.674,46,7,39
41.8775,-87.6735,50,3,47
41.8775,-87.673,43,4,39
41.8775,-87.6725,44,5,39
41.8775,-87.672,45,4,41
41.8775,-87.6715,63,4,59
41.8775,-87.671,45,3,42
41.8775,-87.6705,59,2,57
41.8775,-87.67,41,2,39
41.8775,-87.6695,34,3,31
41.8775,-87.669,44,3,41
41.8775,-87.6685,33,3,30
41.8775,-87.668,35,3,32
41.8775,-87.6675,37,3,34
41.8775,-87.667,37,7,30
41.8775,-87.6665,35,7,28
41.878,-87.6835,19,1,18
41.878,-87.681,23,4,19
41.878,-87.679,19,5,14
41.878,-87.6785,3,2,1
41.878,-87.6765,59,7,52
41.878,-87.676,31,6,25
41.878,-87.6715,40,3,37
41.878,-87.67,16,2,14
41.878,-87.6695,21,3,18
41.878,-87.669,30,2,28
41.878,-87.6665,29,3,26
41.8785,-87.6835,25,1,24
41.8785,-87.683,10,1,9
41.8785,-87.6825,12,1,11
41.8785,-87.682,13,1,12
41.8785,-87.6815,25,6,19
41.8785,-87.681,32,8,24
41.8785,-87.6805,39,6,33
41.8785,-87.68,50,7,43
41.8785,-87.6795,45,8,37
41.8785,-87.679,46,9,37
41.8785,-87.6785,39,7,32
41.8785,-87.678,43,6,37
41.8785,-87.6775,44,8,36
41.8785,-87.677,37,5,32
41.8785,-87.6765,77,8,69
41.8785,-87.676,62,5,57
41.8785,-87.6755,40,4,36
41.8785,-87.675,36,3,33
41.8785,-87.6745,33,3,30
41.8785,-87.674,27,3,24
41.8785,-87.6735,24,3,21
41.8785,-87.673,24,3,21
41.8785,-87.6725,25,3,22
41.8785,-87.672,32,3,29
41.8785,-87.6715,54,4,50
41.8785,-87.671,29,2,27
41.8785,-87.6705,28,2,26
41.8785,-87.67,30,3,27
41.8785,-87.6695,33,3,30
41.8785,-87.669,50,3,47
41.8785,-87.6685,52,2,50
41.8785,-87.668,38,3,35
41.8785,-87.6675,38,2,36
41.8785,-87.667,40,3,37
41.8785,-87.6665,56,5,51
41.879,-87.6835,32,3,29
41.879,-87.6815,25,4,21
41.879,-87.681,23,6,17
41.879,-87.6765,63,7,56
41.879,-87.676,32,4,28
41.879,-87.672,7,2,5
41.879,-87.6715,45,4,41
41.879,-87.669,32,4,28
41.879,-87.6665,41,4,37
41.8795,-87.6835,17,2,15
41.8795,-87.6815,32,5,27
41.8795,-87.681,24,4,20
41.8795,-87.6765,69,8,61
41.8795,-87.676,14,3,11
41.8795,-87.672,7,3,4
41.8795,-87.6715,45,4,41
41.8795,-87.669,33,3,30
41.8795,-87.6665,65,5,60
41.88,-87.6835,19,3,16
41.88,-87.6815,28,5,23
41.88,-87.681,19,3,16
41.88,-87.6765,58,7,51
41.88,-87.676,10,3,7
41.88,-87.6715,54,4,50
41.88,-87.669,26,2,24
41.88,-87.6665,93,5,88
41.8805,-87.6835,17,3,14
41.8805,-87.6815,32,5,27
41.8805,-87.681,14,3,11
41.8805,-87.6765,59,6,53
41.8805,-87.676,7,3,4
41.8805,-87.6715,58,6,52
41.8805,-87.669,25,2,23
41.8805,-87.6665,72,3,69
41.881,-87.6835,19,3,16
41.881,-87.683,18,3,15
41.881,-87.6825,18,2,16
41.881,-87.682,25,4,21
41.881,-87.6815,34,5,29
41.881,-87.681,28,5,23
41.881,-87.6805,29,4,25
41.881,-87.68,30,4,26
41.881,-87.6795,35,6,29
41.881,-87.679,30,6,24
41.881,-87.6785,27,5,22
41.881,-87.678,27,6,21
41.881,-87.6775,29,5,24
41.881,-87.677,30,6,24
41.881,-87.6765,81,7,74
41.881,-87.676,67,7,60
41.881,-87.6755,60,7,53
41.881,-87.675,59,6,53
41.881,-87.6745,53,5,48
41.881,-87.674,77,6,71
41.881,-87.6735,52,6,46
41.881,-87.673,51,6,45
41.881,-87.6725,58,5,53
41.881,-87.672,54,5,49
41.881,-87.6715,74,5,69
41.881,-87.671,39,3,36
41.881,-87.6705,21,3,18
41.881,-87.67,26,3,23
41.881,-87.6695,25,3,22
41.881,-87.669,38,3,35
41.881,-87.6685,38,5,33
41.881,-87.668,40,6,34
41.881,-87.6675,37,4,33
41.881,-87.667,50,4,46
41.881,-87.6665,91,7,84
41.8815,-87.6835,10,3,7
41.8815,-87.6815,22,5,17
41.8815,-87.681,13,2,11
41.8815,-87.6765,59,7,52
41.8815,-87.674,7,4,3
41.8815,-87.6735,2,2,0
41.8815,-87.6725,9,3,6
41.8815,-87.672,7,3,4
41.8815,-87.6715,44,3,41
41.8815,-87.671,8,2,6
41.8815,-87.6705,7,2,5
41.8815,-87.67,10,3,7
41.8815,-87.6695,7,3,4
41.8815,-87.669,22,5,17
41.8815,-87.6685,8,2,6
41.8815,-87.668,10,2,8
41.8815,-87.6675,11,2,9
41.8815,-87.667,20,2,18
41.8815,-87.6665,68,6,62
41.882,-87.6835,12,4,8
41.882,-87.683,10,2,8
41.882,-87.6825,11,2,9
41.882,-87.682,10,2,8
41.882,-87.6815,20,5,15
41.882,-87.681,18,2,16
41.882,-87.6805,13,3,10
41.882,-87.68,14,3,11
41.882,-87.6795,13,3,10
41.882,-87.679,28,4,24
41.882,-87.6785,27,5,22
41.882,-87.678,29,6,23
41.882,-87.6775,29,4,25
41.882,-87.677,49,6,43
41.882,-87.6765,63,7,56
41.882,-87.676,42,7,35
41.882,-87.6755,31,4,27
41.882,-87.675,28,5,23
41.882,-87.6745,30,6,24
41.882,-87.674,25,5,20
41.882,-87.6735,27,6,21
41.882,-87.673,26,4,22
41.882,-87.6725,26,4,22
41.882,-87.672,28,4,24
41.882,-87.6715,50,4,46
41.882,-87.671,16,3,13
41.882,-87.6705,18,4,14
41.882,-87.67,20,3,17
41.882,-87.6695,18,4,14
41.882,-87.669,25,5,20
41.882,-87.6685,18,4,14
41.882,-87.668,15,2,13
41.882,-87.6675,21,3,18
41.882,-87.667,23,4,19
41.882,-87.6665,42,6,36
41.8825,-87.6835,10,2,8
41.8825,-87.6815,24,5,19
41.8825,-87.681,10,3,7
41.8825,-87.679,23,4,19
41.8825,-87.6765,35,3,32
41.8825,-87.6715,40,5,35
41.8825,-87.669,20,4,16
41.8825,-87.6665,40,5,35
41.883,-87.6835,27,5,22
41.883,-87.683,18,3,15
41.883,-87.6825,17,2,15
41.883,-87.682,20,2,18
41.883,-87.6815,38,7,31
41.883,-87.681,18,2,16
41.883,-87.6805,10,2,8
41.883,-87.68,13,4,9
41.883,-87.6795,29,3,26
41.883,-87.679,25,3,22
41.883,-87.6785,28,3,25
41.883,-87.678,24,3,21
41.883,-87.6775,18,2,16
41.883,-87.677,19,2,17
41.883,-87.6765,42,5,37
41.883,-87.676,36,3,33
41.883,-87.6755,40,5,35
41.883,-87.675,43,4,39
41.883,-87.6745,46,5,41
41.883,-87.674,46,5,41
41.883,-87.6735,40,5,35
41.883,-87.673,42,5,37
41.883,-87.6725,46,5,41
41.883,-87.672,50,3,47
41.883,-87.6715,67,6,61
41.883,-87.671,37,7,30
41.883,-87.6705,39,6,33
41.883,-87.67,44,4,40
41.883,-87.6695,40,5,35
41.883,-87.669,55,7,48
41.883,-87.6685,38,4,34
41.883,-87.668,34,4,30
41.883,-87.6675,32,2,30
41.883,-87.667,43,4,39
41.883,-87.6665,45,5,40
41.8835,-87.6835,13,2,11
41.8835,-87.6815,24,3,21
41.8835,-87.6765,35,4,31
41.8835,-87.6715,46,5,41
41.8835,-87.6695,7,4,3
41.8835,-87.669,29,6,23
41.8835,-87.667,37,3,34
41.8835,-87.6665,38,6,32
41.884,-87.6815,17,4,13
41.884,-87.679,7,2,5
41.884,-87.6785,7,2,5
41.884,-87.6765,27,3,24
41.884,-87.6715,40,6,34
41.884,-87.6695,12,5,7
41.884,-87.669,37,6,31
41.884,-87.667,51,6,45
41.884,-87.6665,43,7,36
41.8845,-87.6815,22,4,18
41.8845,-87.681,16,4,12
41.8845,-87.6805,14,4,10
41.8845,-87.68,11,3,8
41.8845,-87.6795,10,3,7
41.8845,-87.679,11,3,8
41.8845,-87.6785,9,2,7
41.8845,-87.678,11,2,9
41.8845,-87.6775,12,2,10
41.8845,-87.677,28,3,25
41.8845,-87.6765,32,3,29
41.8845,-87.676,19,2,17
41.8845,-87.6755,19,2,17
41.8845,-87.675,17,2,15
41.8845,-87.6745,11,2,9
41.8845,-87.6715,45,7,38
41.8845,-87.6695,14,4,10
41.8845,-87.669,40,6,34
41.8845,-87.667,42,10,32
41.8845,-87.6665,39,8,31
41.885,-87.6815,15,2,13
41.885,-87.6765,28,3,25
41.885,-87.676,14,3,11
41.885,-87.6755,19,2,17
41.885,-87.675,21,2,19
41.885,-87.6745,23,3,20
41.885,-87.674,21,3,18
41.885,-87.6735,18,2,16
41.885,-87.673,21,4,17
41.885,-87.6725,22,3,19
41.885,-87.672,35,5,30
41.885,-87.6715,39,7,32
41.885,-87.671,27,5,22
41.885,-87.6705,27,6,21
41.885,-87.67,31,5,26
41.885,-87.6695,49,5,44
41.885,-87.669,41,5,36
41.885,-87.6685,33,4,29
41.885,-87.668,42,6,36
41.885,-87.6675,27,5,22
41.885,-87.667,43,9,34
41.885,-87.6665,34,6,28
41.8855,-87.6815,19,2,17
41.8855,-87.6765,28,3,25
41.8855,-87.674,8,3,5
41.8855,-87.6735,7,3,4
41.8855,-87.673,8,3,5
41.8855,-87.6725,7,2,5
41.8855,-87.6715,28,6,22
41.8855,-87.669,42,5,37
41.8855,-87.667,22,5,17
41.8855,-87.6665,24,5,19
41.886,-87.6815,20,2,18
41.886,-87.6765,30,4,26
41.886,-87.674,6,2,4
41.886,-87.6725,6,2,4
41.886,-87.672,7,2,5
41.886,-87.6715,34,6,28
41.886,-87.671,21,5,16
41.886,-87.6705,20,4,16
41.886,-87.67,22,5,17
41.886,-87.6695,15,5,10
41.886,-87.669,39,5,34
41.886,-87.667,16,3,13
41.886,-87.6665,28,4,24
41.8835,-87.681,5,1,4
41.8835,-87.6705,8,1,7
41.884,-87.6705,12,3,9
