grid_lat,grid_lon,cell_num,nr_cell_num,lte_cell_num
39.7655,-86.167,77,4,73
39.7655,-86.1665,27,3,24
39.7655,-86.166,22,3,19
39.7655,-86.1655,23,3,20
39.7655,-86.165,24,3,21
39.7655,-86.1645,25,2,23
39.7655,-86.164,32,4,28
39.7655,-86.1635,32,3,29
39.7655,-86.163,36,3,33
39.7655,-86.1625,34,3,31
39.7655,-86.162,36,5,31
39.7655,-86.1615,92,7,85
39.7655,-86.161,75,7,68
39.7655,-86.1605,86,10,76
39.7655,-86.16,159,12,147
39.7655,-86.1595,103,10,93
39.7655,-86.159,58,9,49
39.7655,-86.1585,55,10,45
39.7655,-86.158,100,10,90
39.7655,-86.1575,44,5,39
39.7655,-86.157,45,4,41
39.7655,-86.1565,50,4,46
39.7655,-86.156,98,9,89
39.7655,-86.1555,59,5,54
39.7655,-86.155,57,3,54
39.7655,-86.1545,106,3,103
39.7655,-86.154,37,3,34
39.7655,-86.1535,31,2,29
39.7655,-86.153,29,2,27
39.7655,-86.1525,76,6,70
39.7655,-86.152,54,6,48
39.7655,-86.1495,11,1,10
39.7655,-86.149,48,2,46
39.7655,-86.1455,19,4,15
39.766,-86.167,87,5,82
39.766,-86.1665,23,3,20
39.766,-86.1615,73,2,71
39.766,-86.16,97,9,88
39.766,-86.1595,103,10,93
39.766,-86.158,61,6,55
39.766,-86.156,74,3,71
39.766,-86.1545,126,6,120
39.766,-86.154,33,2,31
39.766,-86.1525,40,5,35
39.766,-86.152,36,5,31
39.766,-86.1515,51,6,45
39.766,-86.151,22,2,20
39.766,-86.149,61,3,58
39.766,-86.1485,19,1,18
39.766,-86.1455,25,3,22
39.7665,-86.167,67,5,62
39.7665,-86.1665,26,2,24
39.7665,-86.1615,67,5,62
39.7665,-86.161,5,2,3
39.7665,-86.1605,6,2,4
39.7665,-86.16,118,9,109
39.7665,-86.1595,177,11,166
39.7665,-86.1585,7,1,6
39.7665,-86.158,53,6,47
39.7665,-86.1575,39,3,36
39.7665,-86.157,25,2,23
39.7665,-86.1565,38,5,33
39.7665,-86.156,118,7,111
39.7665,-86.1555,62,6,56
39.7665,-86.155,57,7,50
39.7665,-86.1545,138,11,127
39.7665,-86.154,73,7,66
39.7665,-86.1535,59,7,52
39.7665,-86.153,66,11,55
39.7665,-86.1525,90,11,79
39.7665,-86.152,39,3,36
39.7665,-86.1515,55,12,43
39.7665,-86.151,80,11,69
39.7665,-86.1505,76,9,67
39.7665,-86.15,55,3,52
39.7665,-86.1495,53,2,51
39.7665,-86.149,76,1,75
39.7665,-86.1485,51,2,49
39.7665,-86.148,32,3,29
39.7665,-86.1475,32,3,29
39.7665,-86.147,34,3,31
39.7665,-86.1465,33,2,31
39.7665,-86.146,34,5,29
39.7665,-86.1455,56,4,52
39.7665,-86.145,30,4,26
39.767,-86.167,81,5,76
39.767,-86.1665,84,4,80
39.767,-86.166,51,3,48
39.767,-86.1655,49,3,46
39.767,-86.165,72,3,69
39.767,-86.1645,50,3,47
39.767,-86.164,74,3,71
39.767,-86.1635,54,3,51
39.767,-86.163,64,3,61
39.767,-86.1625,71,5,66
39.767,-86.162,88,7,81
39.767,-86.1615,144,12,132
39.767,-86.161,105,8,97
39.767,-86.1605,82,9,73
39.767,-86.16,97,8,89
39.767,-86.1595,133,13,120
39.767,-86.159,68,11,57
39.767,-86.1585,49,8,41
39.767,-86.158,92,9,83
39.767,-86.1575,129,8,121
39.767,-86.157,79,6,73
39.767,-86.1565,77,6,71
39.767,-86.156,136,6,130
39.767,-86.1555,76,6,70
39.767,-86.155,62,5,57
39.767,-86.1545,120,10,110
39.767,-86.154,162,14,148
39.767,-86.1535,67,11,56
39.767,-86.153,74,9,65
39.767,-86.1525,138,14,124
39.767,-86.152,33,4,29
39.767,-86.1515,28,2,26
39.767,-86.151,24,1,23
39.767,-86.1505,55,7,48
39.767,-86.15,1,1,0
39.767,-86.149,52,0,52
39.767,-86.1485,24,1,23
39.767,-86.1455,25,3,22
39.7675,-86.167,48,6,42
39.7675,-86.1665,56,3,53
39.7675,-86.164,8,1,7
39.7675,-86.1615,101,7,94
39.7675,-86.16,20,4,16
39.7675,-86.1595,80,10,70
39.7675,-86.158,69,8,61
39.7675,-86.1575,52,6,46
39.7675,-86.156,85,5,80
39.7675,-86.1545,80,6,74
39.7675,-86.154,107,10,97
39.7675,-86.1525,96,13,83
39.7675,-86.1505,45,5,40
39.7675,-86.149,46,1,45
39.7675,-86.1485,31,2,29
39.7675,-86.1455,26,2,24
39.768,-86.167,51,7,44
39.768,-86.1665,55,3,52
39.768,-86.1615,184,6,178
39.768,-86.16,24,4,20
39.768,-86.1595,87,9,78
39.768,-86.159,16,3,13
39.768,-86.1585,41,5,36
39.768,-86.158,32,5,27
39.768,-86.1575,46,7,39
39.768,-86.157,37,8,29
39.768,-86.1565,26,5,21
39.768,-86.156,188,6,182
39.768,-86.1555,26,3,23
39.768,-86.155,24,2,22
39.768,-86.1545,48,5,43
39.768,-86.154,108,8,100
39.768,-86.1525,101,14,87
39.768,-86.152,44,7,37
39.768,-86.1515,34,6,28
39.768,-86.151,36,6,30
39.768,-86.1505,78,8,70
39.768,-86.15,26,1,25
39.768,-86.1495,24,1,23
39.768,-86.149,62,3,59
39.768,-86.1485,71,2,69
39.768,-86.148,61,2,59
39.768,-86.1475,63,3,60
39.768,-86.147,57,3,54
39.768,-86.1465,52,3,49
39.768,-86.146,54,3,51
39.768,-86.1455,72,3,69
39.7685,-86.167,51,6,45
39.7685,-86.1665,61,3,58
39.7685,-86.166,4,1,3
39.7685,-86.1615,99,8,91
39.7685,-86.16,12,3,9
39.7685,-86.1595,71,10,61
39.7685,-86.159,21,5,16
39.7685,-86.1585,38,5,33
39.7685,-86.158,42,5,37
39.7685,-86.1575,28,4,24
39.7685,-86.157,41,7,34
39.7685,-86.1565,23,2,21
39.7685,-86.156,111,5,106
39.7685,-86.1545,49,6,43
39.7685,-86.154,99,10,89
39.7685,-86.1525,80,9,71
39.7685,-86.1505,47,5,42
39.7685,-86.149,84,3,81
39.7685,-86.1485,57,4,53
39.7685,-86.1465,14,2,12
39.7685,-86.1455,48,3,45
39.769,-86.167,40,6,34
39.769,-86.1665,47,3,44
39.769,-86.166,15,1,14
39.769,-86.1615,92,10,82
39.769,-86.16,9,3,6
39.769,-86.1595,63,7,56
39.769,-86.158,57,9,48
39.769,-86.1575,34,3,31
39.769,-86.157,9,2,7
39.769,-86.156,92,8,84
39.769,-86.1545,37,0,37
39.769,-86.154,111,10,101
39.769,-86.1525,79,13,66
39.769,-86.1505,51,5,46
39.769,-86.149,58,2,56
39.769,-86.1485,67,4,63
39.769,-86.1455,70,5,65
39.7695,-86.167,48,6,42
39.7695,-86.1665,50,2,48
39.7695,-86.166,10,3,7
39.7695,-86.164,37,5,32
39.7695,-86.1635,46,4,42
39.7695,-86.163,42,6,36
39.7695,-86.1625,55,7,48
39.7695,-86.162,60,8,52
39.7695,-86.1615,146,12,134
39.7695,-86.161,84,9,75
39.7695,-86.1605,84,9,75
39.7695,-86.16,125,15,110
39.7695,-86.1595,104,11,93
39.7695,-86.159,68,8,60
39.7695,-86.1585,74,11,63
39.7695,-86.158,83,13,70
39.7695,-86.1575,53,6,47
39.7695,-86.157,38,5,33
39.7695,-86.1565,33,3,30
39.7695,-86.156,121,13,108
39.7695,-86.1555,80,13,67
39.7695,-86.155,80,15,65
39.7695,-86.1545,106,16,90
39.7695,-86.154,128,21,107
39.7695,-86.1535,49,14,35
39.7695,-86.153,50,15,35
39.7695,-86.1525,122,20,102
39.7695,-86.152,75,13,62
39.7695,-86.1515,68,14,54
39.7695,-86.151,74,15,59
39.7695,-86.1505,80,15,65
39.7695,-86.15,34,2,32
39.7695,-86.1495,33,2,31
39.7695,-86.149,66,4,62
39.7695,-86.1485,95,6,89
39.7695,-86.148,50,2,48
39.7695,-86.1475,47,3,44
39.7695,-86.147,54,2,52
39.7695,-86.1465,44,2,42
39.7695,-86.146,40,2,38
39.7695,-86.1455,55,4,51
39.77,-86.167,39,5,34
39.77,-86.1665,70,6,64
39.77,-86.166,48,7,41
39.77,-86.1655,40,8,32
39.77,-86.165,35,8,27
39.77,-86.1645,38,9,29
39.77,-86.164,57,7,50
39.77,-86.1635,97,11,86
39.77,-86.163,123,15,108
39.77,-86.1625,86,13,73
39.77,-86.162,92,12,80
39.77,-86.1615,115,13,102
39.77,-86.161,64,11,53
39.77,-86.1605,80,9,71
39.77,-86.16,55,10,45
39.77,-86.1595,80,12,68
39.77,-86.159,42,5,37
39.77,-86.1585,28,2,26
39.77,-86.158,79,10,69
39.77,-86.1575,38,8,30
39.77,-86.156,89,7,82
39.77,-86.1555,30,4,26
39.77,-86.155,26,1,25
39.77,-86.154,80,13,67
39.77,-86.1525,118,8,110
39.77,-86.152,5,1,4
39.77,-86.1505,42,8,34
39.77,-86.1485,50,8,42
39.77,-86.1455,45,3,42
39.77,-86.145,4,1,3
39.7705,-86.167,37,5,32
39.7705,-86.1665,31,6,25
39.7705,-86.163,92,14,78
39.7705,-86.1615,98,12,86
39.7705,-86.161,15,2,13
39.7705,-86.16,13,3,10
39.7705,-86.1595,62,9,53
39.7705,-86.158,58,5,53
39.7705,-86.1575,43,4,39
39.7705,-86.156,59,4,55
39.7705,-86.154,68,14,54
39.7705,-86.1525,93,5,88
39.7705,-86.152,27,0,27
39.7705,-86.1505,55,4,51
39.7705,-86.1485,48,6,42
39.7705,-86.1455,65,6,59
39.7705,-86.145,44,3,41
39.771,-86.167,39,5,34
39.771,-86.1665,57,8,49
39.771,-86.166,30,4,26
39.771,-86.1655,34,4,30
39.771,-86.165,40,4,36
39.771,-86.1645,40,5,35
39.771,-86.164,47,6,41
39.771,-86.1635,61,8,53
39.771,-86.163,110,12,98
39.771,-86.1625,74,8,66
39.771,-86.162,77,5,72
39.771,-86.1615,183,11,172
39.771,-86.161,90,6,84
39.771,-86.1605,132,7,125
39.771,-86.16,96,8,88
39.771,-86.1595,220,16,204
39.771,-86.159,84,6,78
39.771,-86.1585,99,11,88
39.771,-86.158,129,14,115
39.771,-86.1575,138,14,124
39.771,-86.157,84,7,77
39.771,-86.1565,58,3,55
39.771,-86.156,104,5,99
39.771,-86.1555,76,5,71
39.771,-86.155,77,4,73
39.771,-86.1545,109,5,104
39.771,-86.154,131,16,115
39.771,-86.1535,93,7,86
39.771,-86.153,95,7,88
39.771,-86.1525,167,7,160
39.771,-86.152,116,4,112
39.771,-86.1515,71,2,69
39.771,-86.151,65,1,64
39.771,-86.1505,170,8,162
39.771,-86.15,48,1,47
39.771,-86.1495,51,1,50
39.771,-86.149,42,0,42
39.771,-86.1485,89,6,83
39.771,-86.148,35,1,34
39.771,-86.1475,33,1,32
39.771,-86.147,31,1,30
39.771,-86.1465,35,1,34
39.771,-86.146,36,0,36
39.771,-86.1455,62,4,58
39.771,-86.145,60,7,53
39.7715,-86.167,38,3,35
39.7715,-86.1665,66,6,60
39.7715,-86.166,30,3,27
39.7715,-86.1655,22,3,19
39.7715,-86.164,3,1,2
39.7715,-86.163,103,7,96
39.7715,-86.1615,153,14,139
39.7715,-86.161,67,12,55
39.7715,-86.1595,121,12,109
39.7715,-86.158,26,0,26
39.7715,-86.1575,128,15,113
39.7715,-86.156,85,6,79
39.7715,-86.1555,5,1,4
39.7715,-86.154,85,11,74
39.7715,-86.1525,48,3,45
39.7715,-86.152,69,3,66
39.7715,-86.1505,98,11,87
39.7715,-86.1485,52,6,46
39.7715,-86.1475,13,1,12
39.7715,-86.147,20,2,18
39.7715,-86.1455,46,5,41
39.7715,-86.145,62,7,55
39.772,-86.167,19,2,17
39.772,-86.1665,56,5,51
39.772,-86.163,64,8,56
39.772,-86.1615,232,16,216
39.772,-86.161,54,13,41
39.772,-86.1595,125,12,113
39.772,-86.158,29,1,28
39.772,-86.1575,128,18,110
39.772,-86.156,53,3,50
39.772,-86.1555,13,1,12
39.772,-86.154,83,7,76
39.772,-86.1525,42,2,40
39.772,-86.152,63,4,59
39.772,-86.1505,100,11,89
39.772,-86.149,16,1,15
39.772,-86.1485,65,9,56
39.772,-86.148,20,2,18
39.772,-86.1475,25,1,24
39.772,-86.147,44,1,43
39.772,-86.1465,28,2,26
39.772,-86.146,22,2,20
39.772,-86.1455,26,0,26
39.772,-86.145,63,7,56
39.7725,-86.167,16,2,14
39.7725,-86.1665,54,6,48
39.7725,-86.1635,12,2,10
39.7725,-86.163,111,13,98
39.7725,-86.1625,65,6,59
39.7725,-86.162,65,5,60
39.7725,-86.1615,132,15,117
39.7725,-86.161,149,26,123
39.7725,-86.1605,107,22,85
39.7725,-86.16,119,20,99
39.7725,-86.1595,195,28,167
39.7725,-86.159,105,22,83
39.7725,-86.1585,72,16,56
39.7725,-86.158,85,18,67
39.7725,-86.1575,160,27,133
39.7725,-86.157,43,1,42
39.7725,-86.1565,22,2,20
39.7725,-86.156,74,8,66
39.7725,-86.1555,44,6,38
39.7725,-86.155,29,2,27
39.7725,-86.1545,44,3,41
39.7725,-86.154,75,7,68
39.7725,-86.1535,47,4,43
39.7725,-86.153,36,2,34
39.7725,-86.1525,63,4,59
39.7725,-86.152,101,8,93
39.7725,-86.1505,92,8,84
39.7725,-86.15,17,1,16
39.7725,-86.1485,86,9,77
39.7725,-86.148,68,6,62
39.7725,-86.1475,68,6,62
39.7725,-86.147,67,7,60
39.7725,-86.1465,62,8,54
39.7725,-86.146,53,6,47
39.7725,-86.1455,57,6,51
39.7725,-86.145,57,6,51
39.773,-86.167,5,1,4
39.773,-86.1665,50,8,42
39.773,-86.164,10,1,9
39.773,-86.1635,16,4,12
39.773,-86.163,52,4,48
39.773,-86.1615,54,11,43
39.773,-86.161,47,8,39
39.773,-86.1595,163,13,150
39.773,-86.1575,85,8,77
39.773,-86.156,61,9,52
39.773,-86.1555,48,5,43
39.773,-86.154,64,5,59
39.773,-86.1525,26,2,24
39.773,-86.152,62,10,52
39.773,-86.1505,90,5,85
39.773,-86.15,7,1,6
39.773,-86.1485,52,5,47
39.773,-86.148,23,1,22
39.773,-86.145,36,4,32
39.7735,-86.167,7,2,5
39.7735,-86.1665,60,7,53
39.7735,-86.1645,12,2,10
39.7735,-86.164,12,2,10
39.7735,-86.163,43,4,39
39.7735,-86.1615,20,4,16
39.7735,-86.161,49,10,39
39.7735,-86.1595,93,14,79
39.7735,-86.1575,90,10,80
39.7735,-86.156,51,10,41
39.7735,-86.1555,42,2,40
39.7735,-86.155,7,2,5
39.7735,-86.1545,10,2,8
39.7735,-86.154,65,6,59
39.7735,-86.1535,36,4,32
39.7735,-86.153,33,2,31
39.7735,-86.1525,52,5,47
39.7735,-86.152,81,11,70
39.7735,-86.1515,58,8,50
39.7735,-86.151,71,8,63
39.7735,-86.1505,117,13,104
39.7735,-86.15,29,4,25
39.7735,-86.1495,27,1,26
39.7735,-86.149,26,1,25
39.7735,-86.1485,56,3,53
39.7735,-86.148,40,3,37
39.7735,-86.1475,32,3,29
39.7735,-86.147,45,5,40
39.7735,-86.1465,38,1,37
39.7735,-86.146,39,1,38
39.7735,-86.1455,40,2,38
39.7735,-86.145,63,7,56
39.774,-86.167,28,2,26
39.774,-86.1665,64,7,57
39.774,-86.166,48,5,43
39.774,-86.1655,47,4,43
39.774,-86.165,55,3,52
39.774,-86.1645,62,4,58
39.774,-86.164,61,6,55
39.774,-86.1635,77,6,71
39.774,-86.163,86,6,80
39.774,-86.1625,67,6,61
39.774,-86.162,59,6,53
39.774,-86.1615,57,5,52
39.774,-86.161,113,12,101
39.774,-86.1605,75,9,66
39.774,-86.16,90,10,80
39.774,-86.1595,139,11,128
39.774,-86.159,64,10,54
39.774,-86.1585,60,7,53
39.774,-86.158,77,8,69
39.774,-86.1575,131,10,121
39.774,-86.157,62,6,56
39.774,-86.1565,65,3,62
39.774,-86.156,89,12,77
39.774,-86.1555,71,7,64
39.774,-86.155,36,3,33
39.774,-86.1545,45,4,41
39.774,-86.154,56,3,53
39.774,-86.1535,30,3,27
39.774,-86.153,29,2,27
39.774,-86.1525,32,4,28
39.774,-86.152,96,7,89
39.774,-86.1515,35,5,30
39.774,-86.151,20,2,18
39.774,-86.1505,50,5,45
39.774,-86.1485,47,0,47
39.774,-86.147,15,1,14
39.774,-86.145,31,4,27
39.7745,-86.1665,51,5,46
39.7745,-86.166,2,1,1
39.7745,-86.1655,13,1,12
39.7745,-86.165,17,2,15
39.7745,-86.163,47,2,45
39.7745,-86.161,47,5,42
39.7745,-86.1595,87,9,78
39.7745,-86.1575,83,8,75
39.7745,-86.156,48,5,43
39.7745,-86.1555,45,0,45
39.7745,-86.1545,12,1,11
39.7745,-86.154,43,2,41
39.7745,-86.152,59,9,50
39.7745,-86.151,2,1,1
39.7745,-86.1505,46,4,42
39.7745,-86.15,16,2,14
39.7745,-86.1485,35,1,34
39.7745,-86.147,9,1,8
39.7745,-86.145,39,4,35
39.775,-86.1665,46,7,39
39.775,-86.166,14,1,13
39.775,-86.163,55,2,53
39.775,-86.1615,5,1,4
39.775,-86.161,47,3,44
39.775,-86.1605,17,1,16
39.775,-86.16,16,1,15
39.775,-86.1595,161,12,149
39.775,-86.159,60,4,56
39.775,-86.1585,44,3,41
39.775,-86.158,76,3,73
39.775,-86.1575,115,5,110
39.775,-86.157,64,3,61
39.775,-86.1565,62,5,57
39.775,-86.156,92,6,86
39.775,-86.1555,85,6,79
39.775,-86.155,79,5,74
39.775,-86.1545,73,6,67
39.775,-86.154,72,7,65
39.775,-86.1535,56,6,50
39.775,-86.153,54,8,46
39.775,-86.1525,50,8,42
39.775,-86.152,93,8,85
39.775,-86.1515,61,6,55
39.775,-86.151,59,7,52
39.775,-86.1505,76,4,72
39.775,-86.15,51,5,46
39.775,-86.1495,35,1,34
39.775,-86.149,55,1,54
39.775,-86.1485,62,2,60
39.775,-86.148,31,1,30
39.775,-86.1475,28,0,28
39.775,-86.147,64,5,59
39.775,-86.1465,55,3,52
39.775,-86.146,53,3,50
39.775,-86.1455,44,4,40
39.775,-86.145,70,6,64
39.7755,-86.1665,52,6,46
39.7755,-86.163,71,3,68
39.7755,-86.1625,34,3,31
39.7755,-86.162,33,3,30
39.7755,-86.1615,38,2,36
39.7755,-86.161,92,5,87
39.7755,-86.1605,72,2,70
39.7755,-86.16,72,3,69
39.7755,-86.1595,112,7,105
39.7755,-86.159,93,4,89
39.7755,-86.1585,75,3,72
39.7755,-86.158,67,2,65
39.7755,-86.1575,69,4,65
39.7755,-86.157,47,0,47
39.7755,-86.1565,40,0,40
39.7755,-86.156,44,1,43
39.7755,-86.1555,83,2,81
39.7755,-86.1545,18,1,17
39.7755,-86.154,43,6,37
39.7755,-86.152,62,10,52
39.7755,-86.1505,48,2,46
39.7755,-86.15,43,4,39
39.7755,-86.1485,52,1,51
39.7755,-86.148,11,2,9
39.7755,-86.1475,9,1,8
39.7755,-86.1465,23,0,23
39.7755,-86.145,63,3,60
39.776,-86.167,20,2,18
39.776,-86.1665,41,4,37
39.776,-86.163,45,1,44
39.776,-86.1625,9,1,8
39.776,-86.161,22,3,19
39.776,-86.1595,69,6,63
39.776,-86.159,17,2,15
39.776,-86.1575,40,5,35
39.776,-86.1555,82,2,80
39.776,-86.154,34,2,32
39.776,-86.152,53,5,48
39.776,-86.1505,41,3,38
39.776,-86.15,52,5,47
39.776,-86.1485,33,1,32
39.776,-86.1475,9,1,8
39.776,-86.147,28,1,27
39.776,-86.1465,27,1,26
39.776,-86.145,62,4,58
39.7765,-86.167,22,1,21
39.7765,-86.1665,24,1,23
39.7765,-86.163,46,1,45
39.7765,-86.161,30,3,27
39.7765,-86.1595,70,5,65
39.7765,-86.159,21,2,19
39.7765,-86.1575,36,3,33
39.7765,-86.1555,70,1,69
39.7765,-86.154,59,2,57
39.7765,-86.152,56,5,51
39.7765,-86.15,51,2,49
39.7765,-86.1485,37,0,37
39.7765,-86.147,24,0,24
39.7765,-86.1465,16,1,15
39.7765,-86.146,14,1,13
39.7765,-86.145,69,3,66
39.777,-86.167,24,1,23
39.777,-86.1665,15,1,14
39.777,-86.163,62,3,59
39.777,-86.161,29,3,26
39.777,-86.1595,48,3,45
39.777,-86.159,29,1,28
39.777,-86.1575,41,1,40
39.777,-86.1555,63,1,62
39.777,-86.154,39,2,37
39.777,-86.1535,18,2,16
39.777,-86.152,48,6,42
39.777,-86.15,49,1,48
39.777,-86.1485,22,0,22
39.777,-86.146,11,1,10
39.777,-86.1455,19,2,17
39.777,-86.145,76,3,73
39.7775,-86.167,31,3,28
39.7775,-86.163,64,3,61
39.7775,-86.1625,6,1,5
39.7775,-86.161,30,5,25
39.7775,-86.1595,57,1,56
39.7775,-86.159,46,1,45
39.7775,-86.1585,44,3,41
39.7775,-86.158,66,5,61
39.7775,-86.1575,143,4,139
39.7775,-86.157,50,3,47
39.7775,-86.1565,32,0,32
39.7775,-86.156,40,1,39
39.7775,-86.1555,88,2,86
39.7775,-86.155,57,1,56
39.7775,-86.1545,44,0,44
39.7775,-86.154,64,1,63
39.7775,-86.1535,80,2,78
39.7775,-86.153,47,3,44
39.7775,-86.1525,39,3,36
39.7775,-86.152,65,3,62
39.7775,-86.1515,54,5,49
39.7775,-86.151,57,1,56
39.7775,-86.1505,53,0,53
39.7775,-86.15,72,1,71
39.7775,-86.1495,49,1,48
39.7775,-86.149,57,3,54
39.7775,-86.1485,63,4,59
39.7775,-86.148,47,3,44
39.7775,-86.1475,43,1,42
39.7775,-86.147,50,1,49
39.7775,-86.1465,50,3,47
39.7775,-86.146,50,1,49
39.7775,-86.1455,50,0,50
39.7775,-86.145,64,0,64
