grid_lat,grid_lon,cell_num,nr_cell_num,lte_cell_num
39.761,-86.1675,74,12,62
39.761,-86.167,89,14,75
39.761,-86.1665,4,2,2
39.761,-86.1655,186,34,152
39.761,-86.165,48,12,36
39.761,-86.1645,4,4,0
39.761,-86.164,9,2,7
39.761,-86.163,21,0,21
39.761,-86.1625,37,9,28
39.761,-86.162,62,9,53
39.761,-86.1615,93,18,75
39.761,-86.161,65,14,51
39.761,-86.1605,61,13,48
39.761,-86.16,113,21,92
39.761,-86.1595,50,9,41
39.761,-86.159,59,10,49
39.761,-86.1585,88,28,60
39.761,-86.158,141,35,106
39.761,-86.1575,104,21,83
39.761,-86.157,57,12,45
39.761,-86.1565,52,12,40
39.761,-86.156,64,19,45
39.761,-86.1555,54,19,35
39.761,-86.155,64,19,45
39.761,-86.1545,90,22,68
39.761,-86.154,65,19,46
39.761,-86.1535,70,18,52
39.761,-86.153,58,18,40
39.761,-86.1525,41,13,28
39.761,-86.152,42,13,29
39.761,-86.1515,41,12,29
39.761,-86.151,47,11,36
39.761,-86.1505,49,10,39
39.761,-86.15,54,10,44
39.761,-86.1495,55,5,50
39.761,-86.149,68,4,64
39.761,-86.1485,39,2,37
39.761,-86.148,41,1,40
39.761,-86.1475,39,1,38
39.761,-86.147,50,2,48
39.761,-86.1465,46,3,43
39.761,-86.146,37,2,35
39.761,-86.1455,53,2,51
39.7615,-86.1675,20,6,14
39.7615,-86.167,127,23,104
39.7615,-86.1665,82,18,64
39.7615,-86.166,84,15,69
39.7615,-86.1655,146,23,123
39.7615,-86.165,96,15,81
39.7615,-86.1645,86,13,73
39.7615,-86.164,146,17,129
39.7615,-86.1635,95,14,81
39.7615,-86.163,122,14,108
39.7615,-86.1625,87,13,74
39.7615,-86.162,99,15,84
39.7615,-86.1615,138,31,107
39.7615,-86.161,89,21,68
39.7615,-86.1605,86,19,67
39.7615,-86.16,84,13,71
39.7615,-86.1595,42,14,28
39.7615,-86.159,32,10,22
39.7615,-86.1585,30,12,18
39.7615,-86.158,123,25,98
39.7615,-86.1575,34,8,26
39.7615,-86.157,11,4,7
39.7615,-86.1565,40,8,32
39.7615,-86.156,38,12,26
39.7615,-86.1545,48,8,40
39.7615,-86.1525,25,6,19
39.7615,-86.15,28,1,27
39.7615,-86.1495,28,1,27
39.7615,-86.149,81,7,74
39.7615,-86.1455,53,4,49
39.762,-86.167,61,6,55
39.762,-86.1655,58,9,49
39.762,-86.1635,1,1,0
39.762,-86.162,13,2,11
39.762,-86.1615,90,27,63
39.762,-86.16,67,17,50
39.762,-86.158,84,16,68
39.762,-86.1565,38,6,32
39.762,-86.156,34,4,30
39.762,-86.1545,53,17,36
39.762,-86.1505,30,1,29
39.762,-86.15,29,1,28
39.762,-86.149,58,5,53
39.762,-86.1455,53,6,47
39.7625,-86.167,51,5,46
39.7625,-86.1665,4,1,3
39.7625,-86.166,38,1,37
39.7625,-86.1655,99,9,90
39.7625,-86.1625,1,1,0
39.7625,-86.1615,71,25,46
39.7625,-86.1605,3,1,2
39.7625,-86.16,41,8,33
39.7625,-86.158,71,12,59
39.7625,-86.1565,17,4,13
39.7625,-86.156,19,4,15
39.7625,-86.1545,37,4,33
39.7625,-86.151,34,2,32
39.7625,-86.1505,28,2,26
39.7625,-86.149,73,6,67
39.7625,-86.1455,47,6,41
39.763,-86.167,61,7,54
39.763,-86.1665,7,1,6
39.763,-86.166,90,6,84
39.763,-86.1655,41,1,40
39.763,-86.162,1,1,0
39.763,-86.1615,84,29,55
39.763,-86.16,40,9,31
39.763,-86.158,71,16,55
39.763,-86.1565,11,2,9
39.763,-86.156,31,14,17
39.763,-86.1545,29,4,25
39.763,-86.152,15,1,14
39.763,-86.1515,32,1,31
39.763,-86.151,25,2,23
39.763,-86.149,72,4,68
39.763,-86.1455,47,6,41
39.7635,-86.167,72,7,65
39.7635,-86.1665,78,5,73
39.7635,-86.166,66,4,62
39.7635,-86.1615,74,15,59
39.7635,-86.161,1,1,0
39.7635,-86.16,78,12,66
39.7635,-86.1595,14,3,11
39.7635,-86.158,67,16,51
39.7635,-86.156,44,23,21
39.7635,-86.1545,44,10,34
39.7635,-86.1525,27,1,26
39.7635,-86.152,28,1,27
39.7635,-86.1515,11,1,10
39.7635,-86.149,69,8,61
39.7635,-86.1455,51,7,44
39.764,-86.167,150,6,144
39.764,-86.1665,68,4,64
39.764,-86.1655,4,2,2
39.764,-86.1615,100,13,87
39.764,-86.161,43,14,29
39.764,-86.1605,29,7,22
39.764,-86.16,83,12,71
39.764,-86.1595,68,12,56
39.764,-86.159,40,9,31
39.764,-86.1585,36,14,22
39.764,-86.158,89,28,61
39.764,-86.1575,52,19,33
39.764,-86.157,51,23,28
39.764,-86.1565,64,17,47
39.764,-86.156,113,27,86
39.764,-86.1545,45,13,32
39.764,-86.153,31,1,30
39.764,-86.1525,48,2,46
39.764,-86.149,81,6,75
39.764,-86.1455,53,7,46
39.7645,-86.167,70,5,65
39.7645,-86.1655,4,2,2
39.7645,-86.1615,126,18,108
39.7645,-86.16,57,14,43
39.7645,-86.1595,40,15,25
39.7645,-86.158,68,17,51
39.7645,-86.1565,29,12,17
39.7645,-86.156,118,33,85
39.7645,-86.1545,52,18,34
39.7645,-86.154,14,1,13
39.7645,-86.1535,32,6,26
39.7645,-86.153,18,1,17
39.7645,-86.1525,21,0,21
39.7645,-86.149,69,11,58
39.7645,-86.1455,47,11,36
39.765,-86.167,81,6,75
39.765,-86.1665,18,1,17
39.765,-86.165,5,2,3
39.765,-86.1615,129,18,111
39.765,-86.16,60,17,43
39.765,-86.1595,76,20,56
39.765,-86.159,13,1,12
39.765,-86.1585,1,1,0
39.765,-86.158,90,22,68
39.765,-86.156,88,26,62
39.765,-86.1555,18,4,14
39.765,-86.1545,65,14,51
39.765,-86.154,42,6,36
39.765,-86.1535,34,6,28
39.765,-86.153,26,5,21
39.765,-86.1525,49,2,47
39.765,-86.149,47,10,37
39.765,-86.1455,41,11,30
39.7655,-86.1675,34,2,32
39.7655,-86.167,73,6,67
39.7655,-86.1665,43,4,39
39.7655,-86.166,39,3,36
39.7655,-86.1655,51,2,49
39.7655,-86.165,54,4,50
39.7655,-86.1645,46,2,44
39.7655,-86.164,38,0,38
39.7655,-86.1635,37,0,37
39.7655,-86.163,55,2,53
39.7655,-86.1625,62,3,59
39.7655,-86.162,70,3,67
39.7655,-86.1615,196,26,170
39.7655,-86.161,146,15,131
39.7655,-86.1605,109,14,95
39.7655,-86.16,158,26,132
39.7655,-86.1595,134,27,107
39.7655,-86.159,79,14,65
39.7655,-86.1585,86,14,72
39.7655,-86.158,154,32,122
39.7655,-86.1575,89,15,74
39.7655,-86.157,83,17,66
39.7655,-86.1565,96,21,75
39.7655,-86.156,148,31,117
39.7655,-86.1555,83,16,67
39.7655,-86.155,109,21,88
39.7655,-86.1545,125,25,100
39.7655,-86.154,58,12,46
39.7655,-86.1535,47,14,33
39.7655,-86.153,51,12,39
39.7655,-86.1525,160,35,125
39.7655,-86.152,82,13,69
39.7655,-86.149,52,9,43
39.7655,-86.1455,41,8,33
39.766,-86.167,82,10,72
39.766,-86.1615,162,7,155
39.766,-86.161,16,3,13
39.766,-86.16,70,16,54
39.766,-86.1595,134,23,111
39.766,-86.159,4,1,3
39.766,-86.158,82,16,66
39.766,-86.1575,18,2,16
39.766,-86.157,1,1,0
39.766,-86.1565,1,1,0
39.766,-86.156,100,30,70
39.766,-86.1545,129,11,118
39.766,-86.154,10,4,6
39.766,-86.1525,106,18,88
39.766,-86.152,48,8,40
39.766,-86.1515,91,24,67
39.766,-86.151,15,6,9
39.766,-86.149,64,10,54
39.766,-86.1455,40,7,33
39.7665,-86.167,76,11,65
39.7665,-86.1665,42,6,36
39.7665,-86.166,7,1,6
39.7665,-86.165,20,0,20
39.7665,-86.164,6,2,4
39.7665,-86.1635,21,0,21
39.7665,-86.1625,25,0,25
39.7665,-86.1615,183,23,160
39.7665,-86.161,21,5,16
39.7665,-86.1605,11,4,7
39.7665,-86.16,107,19,88
39.7665,-86.1595,183,29,154
39.7665,-86.159,35,3,32
39.7665,-86.1585,24,4,20
39.7665,-86.158,100,21,79
39.7665,-86.1575,67,8,59
39.7665,-86.157,71,7,64
39.7665,-86.1565,97,16,81
39.7665,-86.156,159,39,120
39.7665,-86.1555,83,19,64
39.7665,-86.155,82,11,71
39.7665,-86.1545,226,31,195
39.7665,-86.154,97,18,79
39.7665,-86.1535,107,23,84
39.7665,-86.153,94,23,71
39.7665,-86.1525,117,23,94
39.7665,-86.152,39,9,30
39.7665,-86.1515,74,20,54
39.7665,-86.151,97,23,74
39.7665,-86.1505,89,27,62
39.7665,-86.15,85,23,62
39.7665,-86.1495,79,19,60
39.7665,-86.149,80,13,67
39.7665,-86.1485,36,10,26
39.7665,-86.148,36,9,27
39.7665,-86.1475,54,8,46
39.7665,-86.147,46,6,40
39.7665,-86.1465,42,6,36
39.7665,-86.146,49,5,44
39.7665,-86.1455,71,10,61
39.7665,-86.145,14,3,11
39.767,-86.1675,18,3,15
39.767,-86.167,79,14,65
39.767,-86.1665,90,12,78
39.767,-86.166,63,13,50
39.767,-86.1655,71,11,60
39.767,-86.165,107,15,92
39.767,-86.1645,109,9,100
39.767,-86.164,118,11,107
39.767,-86.1635,123,15,108
39.767,-86.163,127,20,107
39.767,-86.1625,127,14,113
39.767,-86.162,155,22,133
39.767,-86.1615,268,31,237
39.767,-86.161,135,16,119
39.767,-86.1605,118,18,100
39.767,-86.16,167,30,137
39.767,-86.1595,300,42,258
39.767,-86.159,206,22,184
39.767,-86.1585,148,20,128
39.767,-86.158,235,26,209
39.767,-86.1575,243,39,204
39.767,-86.157,209,27,182
39.767,-86.1565,242,48,194
39.767,-86.156,262,56,206
39.767,-86.1555,161,40,121
39.767,-86.155,115,16,99
39.767,-86.1545,165,22,143
39.767,-86.154,134,22,112
39.767,-86.1535,105,28,77
39.767,-86.153,93,24,69
39.767,-86.1525,158,33,125
39.767,-86.152,35,16,19
39.767,-86.1515,37,14,23
39.767,-86.151,14,4,10
39.767,-86.1505,83,27,56
39.767,-86.15,17,3,14
39.767,-86.149,67,12,55
39.767,-86.1485,29,10,19
39.767,-86.1455,34,7,27
39.767,-86.145,7,2,5
39.7675,-86.167,48,12,36
39.7675,-86.1665,70,16,54
39.7675,-86.163,29,3,26
39.7675,-86.1625,27,5,22
39.7675,-86.162,45,10,35
39.7675,-86.1615,136,20,116
39.7675,-86.161,44,1,43
39.7675,-86.16,79,20,59
39.7675,-86.1595,227,34,193
39.7675,-86.159,45,9,36
39.7675,-86.1585,52,8,44
39.7675,-86.158,171,24,147
39.7675,-86.1575,136,18,118
39.7675,-86.1565,35,1,34
39.7675,-86.156,153,27,126
39.7675,-86.1545,50,8,42
39.7675,-86.154,134,21,113
39.7675,-86.1525,149,38,111
39.7675,-86.1505,85,22,63
39.7675,-86.149,79,12,67
39.7675,-86.1485,31,4,27
39.7675,-86.147,18,3,15
39.7675,-86.1455,40,9,31
39.768,-86.167,33,9,24
39.768,-86.1665,64,20,44
39.768,-86.163,43,7,36
39.768,-86.162,16,5,11
39.768,-86.1615,147,19,128
39.768,-86.161,21,2,19
39.768,-86.16,83,18,65
39.768,-86.1595,216,36,180
39.768,-86.159,15,4,11
39.768,-86.1585,127,23,104
39.768,-86.158,104,13,91
39.768,-86.1575,114,20,94
39.768,-86.157,117,19,98
39.768,-86.1565,46,12,34
39.768,-86.156,143,30,113
39.768,-86.1555,21,4,17
39.768,-86.155,23,5,18
39.768,-86.1545,26,8,18
39.768,-86.154,122,33,89
39.768,-86.1525,121,28,93
39.768,-86.152,28,9,19
39.768,-86.1515,33,10,23
39.768,-86.151,19,3,16
39.768,-86.1505,71,12,59
39.768,-86.15,12,4,8
39.768,-86.1495,12,4,8
39.768,-86.149,100,15,85
39.768,-86.1485,102,10,92
39.768,-86.148,56,4,52
39.768,-86.1475,50,5,45
39.768,-86.147,56,10,46
39.768,-86.1465,43,5,38
39.768,-86.146,43,5,38
39.768,-86.1455,78,8,70
39.7685,-86.167,39,12,27
39.7685,-86.1665,67,20,47
39.7685,-86.163,52,4,48
39.7685,-86.1615,130,20,110
39.7685,-86.161,42,6,36
39.7685,-86.1605,39,8,31
39.7685,-86.16,80,20,60
39.7685,-86.1595,202,40,162
39.7685,-86.159,48,6,42
39.7685,-86.1585,124,17,107
39.7685,-86.158,90,10,80
39.7685,-86.1575,93,14,79
39.7685,-86.157,142,20,122
39.7685,-86.1565,65,18,47
39.7685,-86.156,153,22,131
39.7685,-86.155,11,2,9
39.7685,-86.1545,21,5,16
39.7685,-86.154,119,25,94
39.7685,-86.153,5,1,4
39.7685,-86.1525,128,29,99
39.7685,-86.152,1,1,0
39.7685,-86.1505,58,14,44
39.7685,-86.149,109,14,95
39.7685,-86.1485,99,16,83
39.7685,-86.147,9,4,5
39.7685,-86.1455,58,7,51
39.769,-86.167,34,10,24
39.769,-86.1665,70,23,47
39.769,-86.165,2,1,1
39.769,-86.1645,4,1,3
39.769,-86.163,29,4,25
39.769,-86.1615,115,19,96
39.769,-86.161,32,11,21
39.769,-86.1605,20,0,20
39.769,-86.16,44,2,42
39.769,-86.1595,190,30,160
39.769,-86.159,53,4,49
39.769,-86.1585,66,11,55
39.769,-86.158,146,15,131
39.769,-86.1575,160,23,137
39.769,-86.157,40,5,35
39.769,-86.1565,63,19,44
39.769,-86.156,149,23,126
39.769,-86.1555,37,13,24
39.769,-86.1545,12,5,7
39.769,-86.154,141,23,118
39.769,-86.1525,90,21,69
39.769,-86.1505,79,21,58
39.769,-86.149,64,11,53
39.769,-86.1485,78,11,67
39.769,-86.147,7,3,4
39.769,-86.1455,71,9,62
39.769,-86.145,5,2,3
39.7695,-86.167,28,5,23
39.7695,-86.1665,72,21,51
39.7695,-86.1645,13,1,12
39.7695,-86.164,23,4,19
39.7695,-86.1635,64,11,53
39.7695,-86.163,101,15,86
39.7695,-86.1625,118,15,103
39.7695,-86.162,113,20,93
39.7695,-86.1615,162,24,138
39.7695,-86.161,157,34,123
39.7695,-86.1605,128,14,114
39.7695,-86.16,194,20,174
39.7695,-86.1595,250,42,208
39.7695,-86.159,175,31,144
39.7695,-86.1585,152,23,129
39.7695,-86.158,153,26,127
39.7695,-86.1575,148,24,124
39.7695,-86.157,120,13,107
39.7695,-86.1565,141,25,116
39.7695,-86.156,195,39,156
39.7695,-86.1555,65,22,43
39.7695,-86.155,57,16,41
39.7695,-86.1545,67,20,47
39.7695,-86.154,140,22,118
39.7695,-86.1535,83,21,62
39.7695,-86.153,73,24,49
39.7695,-86.1525,90,21,69
39.7695,-86.152,51,17,34
39.7695,-86.1515,49,16,33
39.7695,-86.151,46,14,32
39.7695,-86.1505,65,18,47
39.7695,-86.15,27,6,21
39.7695,-86.1495,35,7,28
39.7695,-86.149,66,11,55
39.7695,-86.1485,105,15,90
39.7695,-86.148,34,8,26
39.7695,-86.1475,29,10,19
39.7695,-86.147,33,9,24
39.7695,-86.1465,28,7,21
39.7695,-86.146,27,5,22
39.7695,-86.1455,65,10,55
39.7695,-86.145,24,2,22
39.77,-86.167,45,11,34
39.77,-86.1665,66,17,49
39.77,-86.166,59,12,47
39.77,-86.1655,49,11,38
39.77,-86.165,58,13,45
39.77,-86.1645,53,14,39
39.77,-86.164,66,18,48
39.77,-86.1635,72,14,58
39.77,-86.163,116,15,101
39.77,-86.1625,93,16,77
39.77,-86.162,89,15,74
39.77,-86.1615,140,22,118
39.77,-86.161,121,14,107
39.77,-86.1605,109,17,92
39.77,-86.16,136,19,117
39.77,-86.1595,228,26,202
39.77,-86.159,104,14,90
39.77,-86.1585,88,15,73
39.77,-86.158,92,14,78
39.77,-86.1575,74,16,58
39.77,-86.157,15,4,11
39.77,-86.1565,9,4,5
39.77,-86.156,73,11,62
39.77,-86.1545,13,1,12
39.77,-86.154,62,8,54
39.77,-86.1525,84,15,69
39.77,-86.152,14,2,12
39.77,-86.1505,41,13,28
39.77,-86.1485,82,12,70
39.77,-86.1455,49,13,36
39.77,-86.145,16,3,13
39.7705,-86.167,55,14,41
39.7705,-86.1665,50,10,40
39.7705,-86.163,90,14,76
39.7705,-86.1615,140,23,117
39.7705,-86.161,56,10,46
39.7705,-86.1605,12,4,8
39.7705,-86.16,49,10,39
39.7705,-86.1595,182,14,168
39.7705,-86.159,49,5,44
39.7705,-86.1585,16,6,10
39.7705,-86.158,76,8,68
39.7705,-86.1575,89,14,75
39.7705,-86.156,109,12,97
39.7705,-86.1555,20,2,18
39.7705,-86.1545,9,2,7
39.7705,-86.154,60,11,49
39.7705,-86.1525,70,10,60
39.7705,-86.152,5,2,3
39.7705,-86.1515,2,1,1
39.7705,-86.1505,47,7,40
39.7705,-86.1485,47,10,37
39.7705,-86.146,8,1,7
39.7705,-86.1455,40,12,28
39.7705,-86.145,26,5,21
39.771,-86.167,58,14,44
39.771,-86.1665,49,13,36
39.771,-86.166,22,4,18
